id,strLocation,latitude,longitude,city,state,zip,Store
8753 S Stony Island Ave IL 60617,1.0,41.735282,-87.584897,Chicago,IL,60617,Dunkin'
3101 W Irving Park Rd IL 60618,1.0,41.953633,-87.705841,Chicago,IL,60618,Dunkin'
4010 N Western Ave IL 60618,1.0,41.954443,-87.68893299999999,Chicago,IL,60618,Dunkin'
3310 W Addison St IL 60618,1.0,41.946822999999995,-87.710718,Chicago,IL,60618,Dunkin'
3801 W Belmont Ave IL 60618,1.0,41.938941,-87.7222,Chicago,IL,60618,Dunkin'
3214 N Kimball Ave IL 60618,1.0,41.939794,-87.712901,Chicago,IL,60618,Dunkin'
3535 N Western Ave IL 60618,1.0,41.945929,-87.687742,Chicago,IL,60618,Dunkin'
814 E 87th St IL 60619,1.0,41.736928999999996,-87.603971,Chicago,IL,60619,Dunkin'
8255 S Halsted St IL 60620,1.0,41.743666,-87.643479,Chicago,IL,60620,Dunkin'
7921 South Western Avenue IL 60620,1.0,41.749451,-87.682175,Chicago,IL,60620,Dunkin'
207 W 79th St IL 60620,1.0,41.750612,-87.629828,Chicago,IL,60620,Dunkin'
120 W 87th St IL 60620,1.0,41.735194,-87.627339,Chicago,IL,60620,Dunkin'
150 W 63rd St IL 60621,1.0,41.780319,-87.629797,Chicago,IL,60621,Dunkin'
6237 South Halsted Street IL 60621,1.0,41.78092,-87.644671,Chicago,IL,60621,Dunkin'
1535 W Grand Ave IL 60622,0.8,41.890689,-87.666673,Chicago,IL,60642,Dunkin'
1234 N Halsted St IL 60622,0.8,41.904718,-87.64853199999999,Chicago,IL,60614,Dunkin'
1200 N Milwaukee Ave IL 60622,1.0,41.903507,-87.666484,Chicago,IL,60622,Dunkin'
1244 N Ashland Ave IL 60622,1.0,41.904907,-87.667835,Chicago,IL,60622,Dunkin'
2801 S Kedzie Ave IL 60623,1.0,41.840727,-87.704566,Chicago,IL,60623,Dunkin'
4821 N Kedzie Ave IL 60625,1.0,41.969389,-87.708157,Chicago,IL,60625,Dunkin'
4645 N Western Ave IL 60625,1.0,41.966275,-87.688457,Chicago,IL,60625,Dunkin'
5200 N Lincoln Ave IL 60625,1.0,41.976099,-87.692712,Chicago,IL,60625,Dunkin'
3152 W Lawrence Ave IL 60625,1.0,41.968612,-87.707646,Chicago,IL,60625,Dunkin'
7547 N Paulina St IL 60626,0.88,42.018737,-87.672101,Chicago,IL,60626,Dunkin'
1200 W Loyola Ave IL 60626,1.0,42.003161,-87.664107,Chicago,IL,60626,Dunkin'
1357 West Morse Avenue IL 60626,1.0,42.007768,-87.665398,Chicago,IL,60626,Dunkin'
1632 W Howard St IL 60626,1.0,42.0196,-87.67226099999999,Chicago,IL,60626,Dunkin'
6970 N Clark St IL 60626,1.0,42.008516,-87.674305,Chicago,IL,60626,Dunkin'
9802 S Halsted St IL 60628,1.0,41.715444,-87.643575,Chicago,IL,60628,Dunkin'
14 W 95th St IL 60628,0.87,41.721432,-87.624685,Chicago,IL,60628,Dunkin'
250 E 103rd St IL 60628,1.0,41.707549,-87.61669300000001,Chicago,IL,60628,Dunkin'
6500 S Kedzie Ave IL 60629,1.0,41.775064,-87.703401,Chicago,IL,60629,Dunkin'
5931 S Kedzie Ave IL 60629,1.0,41.785328,-87.702964,Chicago,IL,60629,Dunkin'
3712 W 62nd Pl IL 60629,1.0,41.779944,-87.716054,Chicago,IL,60629,Dunkin'
6925 S Pulaski Rd IL 60629,1.0,41.766961,-87.72209000000001,Chicago,IL,60629,Dunkin'
4612 W 59th St IL 60629,1.0,41.787774,-87.73804399999999,Chicago,IL,60629,Dunkin'
5949 W Higgins Ave IL 60630,1.0,41.972792,-87.777373,Chicago,IL,60630,Dunkin'
5205 N Nagle Ave IL 60630,1.0,41.975791,-87.78772,Chicago,IL,60630,Dunkin'
5050 N Cicero Ave IL 60630,1.0,41.973434999999995,-87.748231,Chicago,IL,60630,Dunkin'
4045 W Lawrence Ave IL 60630,1.0,41.967975,-87.72990300000001,Chicago,IL,60630,Dunkin'
742 West Higgins Road IL 60631,0.85,41.984732,-87.821752,Chicago,IL,60631,Dunkin'
742 West Higgins Road IL 60631,0.85,41.984732,-87.821752,Chicago,IL,60631,Dunkin'
7240 West Devon Avenue IL 60631,1.0,41.997678,-87.808432,Chicago,IL,60631,Dunkin'
742 Higgins Road IL 60631,0.8,41.986302,-87.834616,Park Ridge,IL,60068,Dunkin'
7156 N Harlem Ave IL 60631,1.0,42.01155,-87.806997,Chicago,IL,60631,Dunkin'
4113 South Pulaski Road IL 60632,1.0,41.818067,-87.72341800000001,Chicago,IL,60632,Dunkin'
4669 S Cicero Ave IL 60632,1.0,41.80816,-87.743113,Chicago,IL,60632,Dunkin'
3910 S Archer Ave IL 60632,1.0,41.822684,-87.69069499999999,Chicago,IL,60632,Dunkin'
4453 S Archer Ave IL 60632,1.0,41.812103,-87.70689899999999,Chicago,IL,60632,Dunkin'
4701 S Kedzie Ave IL 60632,1.0,41.807877000000005,-87.703324,Chicago,IL,60632,Dunkin'
5448 S Pulaski Rd IL 60632,1.0,41.793693,-87.72355999999999,Chicago,IL,60632,Dunkin'
4649 S Cicero Ave IL 60632,1.0,41.808159,-87.742799,Chicago,IL,60632,Dunkin'
3359 N Harlem Ave IL 60634,1.0,41.941432,-87.806403,Chicago,IL,60634,Dunkin'
6200 W Belmont Ave IL 60634,1.0,41.938651,-87.781428,Chicago,IL,60634,Dunkin'
4354 N Central Ave IL 60634,1.0,41.960336,-87.767595,Chicago,IL,60634,Dunkin'
7171 W Irving Park Rd IL 60634,1.0,41.952461,-87.806723,Chicago,IL,60634,Dunkin'
6408 W Irving Park Rd IL 60634,1.0,41.953224,-87.786916,Chicago,IL,60634,Dunkin'
6001 W Addison St IL 60634,1.0,41.945593,-87.776839,Chicago,IL,60634,Dunkin'
3039 N Central Ave IL 60634,1.0,41.936161,-87.766068,Chicago,IL,60634,Dunkin'
1614 W 59th St IL 60636,1.0,41.787459999999996,-87.665502,Chicago,IL,60636,Dunkin'
6100 S Western Ave IL 60636,1.0,41.782655,-87.684078,Chicago,IL,60636,Dunkin'
7059 S Ashland Ave IL 60636,1.0,41.765182,-87.663439,Chicago,IL,60636,Dunkin'
4957 S Central Ave IL 60638,1.0,41.802644,-87.762476,Chicago,IL,60638,Dunkin'
6738 W Archer Ave IL 60638,1.0,41.792464,-87.790658,Chicago,IL,60638,Dunkin'
5615 S Harlem Ave IL 60638,1.0,41.789666,-87.801043,Chicago,IL,60638,Dunkin'
6641 S Cicero Ave IL 60638,1.0,41.771727,-87.74169300000001,Chicago,IL,60638,Dunkin'
4644 W Diversey Ave IL 60639,1.0,41.932674,-87.743662,Chicago,IL,60639,Dunkin'
6336 W North Ave IL 60639,1.0,41.909529,-87.784774,Chicago,IL,60639,Dunkin'
2640 N Narragansett Ave IL 60639,1.0,41.928854,-87.785783,Chicago,IL,60639,Dunkin'
5959 W Diversey Ave IL 60639,1.0,41.930889,-87.77565899999999,Chicago,IL,60639,Dunkin'
5650 W Fullerton Ave IL 60639,1.0,41.924323,-87.767761,Chicago,IL,60639,Dunkin'
2337 N Cicero Ave IL 60639,1.0,41.923593,-87.74590500000001,Chicago,IL,60639,Dunkin'
5707 W North Ave IL 60639,1.0,41.909034999999996,-87.768784,Chicago,IL,60639,Dunkin'
1743 W Lawrence Ave IL 60640,1.0,41.968644,-87.673049,Chicago,IL,60640,Dunkin'
4547 N Broadway St IL 60640,1.0,41.965047999999996,-87.65687,Chicago,IL,60640,Dunkin'
4245 N Milwaukee Ave IL 60641,1.0,41.958264,-87.752012,Chicago,IL,60641,Dunkin'
5000 W Irving Park Rd IL 60641,1.0,41.953671,-87.75254,Chicago,IL,60641,Dunkin'
9800 South Western Avenue IL 60643,0.8,41.715161,-87.682296,Evergreen Park,IL,60805,Dunkin'
10401 S Western Ave IL 60643,1.0,41.704417,-87.681066,Chicago,IL,60643,Dunkin'
4800 W Lake St IL 60644,1.0,41.886881,-87.745297,Chicago,IL,60644,Dunkin'
782 N Laramie Ave IL 60644,1.0,41.894616,-87.755735,Chicago,IL,60644,Dunkin'
7578 N Western Ave IL 60645,1.0,42.019255,-87.69048199999999,Chicago,IL,60645,Dunkin'
6342 N Milwaukee Ave IL 60646,1.0,41.996308,-87.787254,Chicago,IL,60646,Dunkin'
1909 N Western Ave IL 60647,1.0,41.916709999999995,-87.687235,Chicago,IL,60647,Dunkin'
3427 W Diversey Ave IL 60647,1.0,41.931707,-87.713441,Chicago,IL,60647,Dunkin'
3309 W North Ave IL 60647,1.0,41.90972,-87.709987,Chicago,IL,60647,Dunkin'
1746 N Western Ave IL 60647,1.0,41.91356,-87.687692,Chicago,IL,60647,Dunkin'
1345 N Pulaski Rd IL 60651,1.0,41.905637,-87.725835,Chicago,IL,60651,Dunkin'
800 N Kedzie Ave IL 60651,1.0,41.896524,-87.707225,Chicago,IL,60651,Dunkin'
4747 West 79th Street IL 60652,1.0,41.749026,-87.740298,Chicago,IL,60652,Dunkin'
7905 S Cicero Ave IL 60652,1.0,41.749086,-87.741203,Chicago,IL,60652,Dunkin'
3977 W Columbus Ave IL 60652,1.0,41.735724,-87.72084100000001,Chicago,IL,60652,Dunkin'
7601 S Cicero Ave Ste 76 IL 60652,1.0,41.755323,-87.740572,Chicago,IL,60652,Dunkin'
4667 W 79th St IL 60652,1.0,41.749047999999995,-87.738327,Chicago,IL,60652,Dunkin'
3214 W 87th St IL 60652,1.0,41.735183,-87.711715,Chicago,IL,60652,Dunkin'
222 W Merchandise Mart Plaza IL 60654,1.0,41.888083,-87.636185,Chicago,IL,60654,Dunkin'
309 West Chicago Avenue IL 60654,1.0,41.89626,-87.63615,Chicago,IL,60654,Dunkin'
222 Merchandise Mart Plz IL 60654,0.9,41.888083,-87.636185,Chicago,IL,60654,Dunkin'
222 Merchandise Mart Plz Ste 203 IL 60654,0.9,41.888083,-87.636185,Chicago,IL,60654,Dunkin'
3206 West 111th Street IL 60655,1.0,41.691841,-87.701301,Chicago,IL,60655,Dunkin'
5550 N Harlem Ave IL 60656,1.0,41.982436,-87.80770799999999,Chicago,IL,60656,Dunkin'
3200 N Clark St IL 60657,1.0,41.94031,-87.65142800000001,Chicago,IL,60657,Dunkin'
3000 N Ashland Ave IL 60657,1.0,41.936365,-87.668877,Chicago,IL,60657,Dunkin'
3132 W Devon Ave IL 60659,1.0,41.997675,-87.708534,Chicago,IL,60659,Dunkin'
6254 N Western Ave IL 60659,1.0,41.99573,-87.690212,Chicago,IL,60659,Dunkin'
5723 N California Ave IL 60659,1.0,41.985696999999995,-87.698898,Chicago,IL,60659,Dunkin'
6250 N Clark St IL 60660,1.0,41.995826,-87.670598,Chicago,IL,60660,Dunkin'
6326 N Broadway St IL 60660,1.0,41.996849,-87.66063100000001,Chicago,IL,60660,Dunkin'
1954 W Peterson Ave IL 60660,1.0,41.991023999999996,-87.679259,Chicago,IL,60660,Dunkin'
1127 W Bryn Mawr Ave IL 60660,1.0,41.98333,-87.659087,Chicago,IL,60660,Dunkin'
555 W Lake St IL 60661,1.0,41.885494,-87.64197,Chicago,IL,60661,Dunkin'
117 S Clinton St IL 60661,1.0,41.879996000000006,-87.640857,Chicago,IL,60661,Dunkin'
500 W Madison St IL 60661,1.0,41.88239,-87.640472,Chicago,IL,60661,Dunkin'
547 W Jackson Blvd IL 60661,1.0,41.877722999999996,-87.641777,Chicago,IL,60661,Dunkin'
5600 Mannheim Rd IL 60666,0.5,41.916447999999995,-87.883964,Melrose Park,IL,60164,Dunkin'
10000 Bessie Coleman Dr IL 60666,0.16,41.850033,-87.650052,Amf Ohare,IL,60666,Dunkin'
[100-119] W North Ave IL 60707,0.6,41.909065999999996,-87.802699,Elmwood Park,IL,60707,Dunkin'
S Cicero Ave IL 60804,1.0,41.817941999999995,-87.74366500000001,Cicero,IL,60804,Dunkin'
2703 E Sauk Trl IL 60411,1.0,41.492045000000005,-87.554861,Sauk Village,IL,60411,Dunkin'
431 W 14th St IL 60411,1.0,41.50663,-87.661877,Chicago Heights,IL,60411,Dunkin'
1620 E Lincoln Hwy IL 60411,1.0,41.505734000000004,-87.583822,Ford Heights,IL,60411,Dunkin'
2703 E Sauk Trl IL 60411,1.0,41.492045000000005,-87.554861,Sauk Village,IL,60411,Dunkin'
431 W 14th St IL 60411,1.0,41.50663,-87.661877,Chicago Heights,IL,60411,Dunkin'
1620 E Lincoln Hwy IL 60411,1.0,41.505734000000004,-87.583822,Ford Heights,IL,60411,Dunkin'
5737 West Roosevelt Road IL 60804,1.0,41.865394,-87.76803699999999,Cicero,IL,60804,Dunkin'
3146 S Cicero Ave IL 60804,0.69,41.835112,-87.74444,Cicero,IL,60804,Dunkin'
5600 W 16th St IL 60804,1.0,41.858204,-87.764105,Cicero,IL,60804,Dunkin'
2147 S Cicero Ave IL 60804,0.66,41.852098,-87.74399,Cicero,IL,60804,Dunkin'
5737 West Roosevelt Road IL 60804,1.0,41.865394,-87.76803699999999,Cicero,IL,60804,Dunkin'
3146 S Cicero Ave IL 60804,0.69,41.835112,-87.74444,Cicero,IL,60804,Dunkin'
5600 W 16th St IL 60804,1.0,41.858204,-87.764105,Cicero,IL,60804,Dunkin'
2147 S Cicero Ave IL 60804,0.66,41.852098,-87.74399,Cicero,IL,60804,Dunkin'
5500 S La Grange Rd IL 60525,1.0,41.790039,-87.869105,Countryside,IL,60525,Dunkin'
9644 W 58th St IL 60525,1.0,41.785415,-87.860667,Countryside,IL,60525,Dunkin'
5500 S La Grange Rd IL 60525,1.0,41.790039,-87.869105,Countryside,IL,60525,Dunkin'
9644 W 58th St IL 60525,1.0,41.785415,-87.860667,Countryside,IL,60525,Dunkin'
450 North Il Route 31 IL 60012,0.7,42.265578999999995,-88.143578,Wauconda,IL,60084,Dunkin'
4817 Northwest Highway IL 60014,0.22,42.243772,-88.323986,Crystal Lake,IL,60014,Dunkin'
450 North Il Route 31 IL 60012,0.7,42.265578999999995,-88.143578,Wauconda,IL,60084,Dunkin'
4817 Northwest Highway IL 60014,0.22,42.243772,-88.323986,Crystal Lake,IL,60014,Dunkin'
2120 Miner St IL 60016,1.0,42.039541,-87.87212099999999,Des Plaines,IL,60016,Dunkin'
850 Elmhurst Rd IL 60016,1.0,42.036696,-87.94084000000001,Des Plaines,IL,60016,Dunkin'
782 W Oakton St IL 60018,1.0,42.023132000000004,-87.939081,Des Plaines,IL,60018,Dunkin'
9781 W Higgins Rd IL 60018,1.0,41.993728999999995,-87.870274,Rosemont,IL,60018,Dunkin'
1080 E Oakton St IL 60018,1.0,42.02415,-87.896473,Des Plaines,IL,60018,Dunkin'
1926 S River Rd IL 60018,1.0,42.017841,-87.874921,Des Plaines,IL,60018,Dunkin'
2120 Miner St IL 60016,1.0,42.039541,-87.87212099999999,Des Plaines,IL,60016,Dunkin'
850 Elmhurst Rd IL 60016,1.0,42.036696,-87.94084000000001,Des Plaines,IL,60016,Dunkin'
782 W Oakton St IL 60018,1.0,42.023132000000004,-87.939081,Des Plaines,IL,60018,Dunkin'
9781 W Higgins Rd IL 60018,1.0,41.993728999999995,-87.870274,Rosemont,IL,60018,Dunkin'
1080 E Oakton St IL 60018,1.0,42.02415,-87.896473,Des Plaines,IL,60018,Dunkin'
1926 S River Rd IL 60018,1.0,42.017841,-87.874921,Des Plaines,IL,60018,Dunkin'
250 W Sibley Blvd IL 60419,1.0,41.622796,-87.622458,Dolton,IL,60419,Dunkin'
1136 E Sibley Blvd IL 60419,1.0,41.622969,-87.589598,Dolton,IL,60419,Dunkin'
250 W Sibley Blvd IL 60419,1.0,41.622796,-87.622458,Dolton,IL,60419,Dunkin'
1136 E Sibley Blvd IL 60419,1.0,41.622969,-87.589598,Dolton,IL,60419,Dunkin'
1931 Ogden Ave IL 60515,1.0,41.807501,-88.033209,Downers Grove,IL,60515,Dunkin'
522 Ogden Ave IL 60515,1.0,41.809819,-87.999103,Downers Grove,IL,60515,Dunkin'
6310 Woodward Avenue IL 60516,1.0,41.772377,-88.031944,Downers Grove,IL,60516,Dunkin'
1200 75th St IL 60516,1.0,41.75105,-88.025233,Downers Grove,IL,60516,Dunkin'
1931 Ogden Ave IL 60515,1.0,41.807501,-88.033209,Downers Grove,IL,60515,Dunkin'
522 Ogden Ave IL 60515,1.0,41.809819,-87.999103,Downers Grove,IL,60515,Dunkin'
6310 Woodward Avenue IL 60516,1.0,41.772377,-88.031944,Downers Grove,IL,60516,Dunkin'
1200 75th St IL 60516,1.0,41.75105,-88.025233,Downers Grove,IL,60516,Dunkin'
780 North Main Street IL 60119,1.0,41.900898,-88.472904,Elburn,IL,60119,Dunkin'
780 North Main Street IL 60119,1.0,41.900898,-88.472904,Elburn,IL,60119,Dunkin'
780 North Main Street IL 60119,1.0,41.900898,-88.472904,Elburn,IL,60119,Dunkin'
780 North Main Street IL 60119,1.0,41.900898,-88.472904,Elburn,IL,60119,Dunkin'
1137 Dundee Avenue IL 60120,1.0,42.058089,-88.266465,Elgin,IL,60120,Dunkin'
95 Clock Tower Plz IL 60120,1.0,42.029725,-88.278008,Elgin,IL,60120,Dunkin'
505 Dundee Ave IL 60120,1.0,42.046490999999996,-88.275299,Elgin,IL,60120,Dunkin'
812 E Chicago St IL 60120,1.0,42.035765999999995,-88.25953100000001,Elgin,IL,60120,Dunkin'
1730 N State St IL 60123,1.0,42.066601,-88.291698,Elgin,IL,60123,Dunkin'
80 Tyler Creek Plz IL 60123,1.0,42.059644,-88.31503199999999,Elgin,IL,60123,Dunkin'
1500 Larkin Ave IL 60123,1.0,42.034909000000006,-88.314624,Elgin,IL,60123,Dunkin'
263 S Randall Rd IL 60123,1.0,42.026419,-88.338105,Elgin,IL,60123,Dunkin'
318 S Mclean Blvd IL 60123,0.89,42.025084,-88.312352,Elgin,IL,60123,Dunkin'
1137 Dundee Avenue IL 60120,1.0,42.058089,-88.266465,Elgin,IL,60120,Dunkin'
95 Clock Tower Plz IL 60120,1.0,42.029725,-88.278008,Elgin,IL,60120,Dunkin'
505 Dundee Ave IL 60120,1.0,42.046490999999996,-88.275299,Elgin,IL,60120,Dunkin'
812 E Chicago St IL 60120,1.0,42.035765999999995,-88.25953100000001,Elgin,IL,60120,Dunkin'
1730 N State St IL 60123,1.0,42.066601,-88.291698,Elgin,IL,60123,Dunkin'
80 Tyler Creek Plz IL 60123,1.0,42.059644,-88.31503199999999,Elgin,IL,60123,Dunkin'
1500 Larkin Ave IL 60123,1.0,42.034909000000006,-88.314624,Elgin,IL,60123,Dunkin'
263 S Randall Rd IL 60123,1.0,42.026419,-88.338105,Elgin,IL,60123,Dunkin'
318 S Mclean Blvd IL 60123,0.89,42.025084,-88.312352,Elgin,IL,60123,Dunkin'
700 E Higgins Rd IL 60007,1.0,42.041854,-88.061776,Elk Grove Village,IL,60007,Dunkin'
674 Meacham Road IL 60007,1.0,42.005769,-88.046272,Elk Grove Village,IL,60007,Dunkin'
801 Meacham Rd IL 60007,1.0,42.001975,-88.043366,Elk Grove Village,IL,60007,Dunkin'
850 Elmhurst Rd IL 60007,1.0,42.013537,-87.94111099999999,Elk Grove Village,IL,60007,Dunkin'
1103 Nerge Rd IL 60007,1.0,41.993587,-88.027477,Elk Grove Village,IL,60007,Dunkin'
50 Biesterfield Rd IL 60007,1.0,42.003853,-88.005499,Elk Grove Village,IL,60007,Dunkin'
700 E Higgins Rd IL 60007,1.0,42.041854,-88.061776,Elk Grove Village,IL,60007,Dunkin'
674 Meacham Road IL 60007,1.0,42.005769,-88.046272,Elk Grove Village,IL,60007,Dunkin'
801 Meacham Rd IL 60007,1.0,42.001975,-88.043366,Elk Grove Village,IL,60007,Dunkin'
850 Elmhurst Rd IL 60007,1.0,42.013537,-87.94111099999999,Elk Grove Village,IL,60007,Dunkin'
1103 Nerge Rd IL 60007,1.0,41.993587,-88.027477,Elk Grove Village,IL,60007,Dunkin'
50 Biesterfield Rd IL 60007,1.0,42.003853,-88.005499,Elk Grove Village,IL,60007,Dunkin'
506 W North Ave IL 60126,1.0,41.9057,-87.959289,Elmhurst,IL,60126,Dunkin'
936 S York St IL 60126,1.0,41.870492999999996,-87.934606,Elmhurst,IL,60126,Dunkin'
506 W North Ave IL 60126,1.0,41.9057,-87.959289,Elmhurst,IL,60126,Dunkin'
936 S York St IL 60126,1.0,41.870492999999996,-87.934606,Elmhurst,IL,60126,Dunkin'
1612 Benson Ave IL 60201,1.0,42.047835,-87.683686,Evanston,IL,60201,Dunkin'
2658 Green Bay Rd IL 60201,1.0,42.066018,-87.700487,Evanston,IL,60201,Dunkin'
1728 Sherman Ave IL 60201,1.0,42.049512,-87.682057,Evanston,IL,60201,Dunkin'
2494 Oakton Street IL 60202,1.0,42.025824,-87.708301,Evanston,IL,60202,Dunkin'
1900 Dempster St IL 60202,1.0,42.040628000000005,-87.699621,Evanston,IL,60202,Dunkin'
101 Asbury Ave IL 60202,1.0,42.020084000000004,-87.689927,Evanston,IL,60202,Dunkin'
1612 Benson Ave IL 60201,1.0,42.047835,-87.683686,Evanston,IL,60201,Dunkin'
2658 Green Bay Rd IL 60201,1.0,42.066018,-87.700487,Evanston,IL,60201,Dunkin'
1728 Sherman Ave IL 60201,1.0,42.049512,-87.682057,Evanston,IL,60201,Dunkin'
2494 Oakton Street IL 60202,1.0,42.025824,-87.708301,Evanston,IL,60202,Dunkin'
1900 Dempster St IL 60202,1.0,42.040628000000005,-87.699621,Evanston,IL,60202,Dunkin'
101 Asbury Ave IL 60202,1.0,42.020084000000004,-87.689927,Evanston,IL,60202,Dunkin'
2755 W 87th St IL 60805,1.0,41.735003999999996,-87.691888,Evergreen Park,IL,60805,Dunkin'
9800 S Western Ave IL 60805,1.0,41.715161,-87.682296,Evergreen Park,IL,60805,Dunkin'
3332 W 95th St IL 60805,1.0,41.721052,-87.705667,Evergreen Park,IL,60805,Dunkin'
2755 W 87th St IL 60805,1.0,41.735003999999996,-87.691888,Evergreen Park,IL,60805,Dunkin'
9800 S Western Ave IL 60805,1.0,41.715161,-87.682296,Evergreen Park,IL,60805,Dunkin'
3332 W 95th St IL 60805,1.0,41.721052,-87.705667,Evergreen Park,IL,60805,Dunkin'
6008 N Illinois St IL 62208,1.0,38.587736,-89.98404599999999,Fairview Heights,IL,62208,Dunkin'
2057 Lincoln Highway IL 62208,0.6,38.592855,-89.976559,Fairview Heights,IL,62208,Dunkin'
2057 Lincoln Highway IL 62208,0.6,38.592855,-89.976559,Fairview Heights,IL,62208,Dunkin'
6008 N Illinois St IL 62208,1.0,38.587736,-89.98404599999999,Fairview Heights,IL,62208,Dunkin'
2057 Lincoln Highway IL 62208,0.6,38.592855,-89.976559,Fairview Heights,IL,62208,Dunkin'
2057 Lincoln Highway IL 62208,0.6,38.592855,-89.976559,Fairview Heights,IL,62208,Dunkin'
530 Crescent Boulevard IL 60137,1.0,41.876636,-88.066129,Glen Ellyn,IL,60137,Dunkin'
22w251 North Ave IL 60137,1.0,41.902978999999995,-88.058904,Glen Ellyn,IL,60137,Dunkin'
651 Roosevelt Rd IL 60137,1.0,41.859101,-88.060232,Glen Ellyn,IL,60137,Dunkin'
530 Crescent Boulevard IL 60137,1.0,41.876636,-88.066129,Glen Ellyn,IL,60137,Dunkin'
22w251 North Ave IL 60137,1.0,41.902978999999995,-88.058904,Glen Ellyn,IL,60137,Dunkin'
651 Roosevelt Rd IL 60137,1.0,41.859101,-88.060232,Glen Ellyn,IL,60137,Dunkin'
980 Harlem Avenue IL 60025,1.0,42.072666999999996,-87.806569,Glenview,IL,60025,Dunkin'
1410 Waukegan Road IL 60025,1.0,42.080588,-87.799277,Glenview,IL,60025,Dunkin'
9721 Milwaukee Avenue IL 60025,1.0,42.058443,-87.841255,Glenview,IL,60025,Dunkin'
1750 Milwaukee Ave IL 60025,1.0,42.086464,-87.870475,Glenview,IL,60025,Dunkin'
1208 Waukegan Rd IL 60025,1.0,42.076438,-87.799181,Glenview,IL,60025,Dunkin'
980 Harlem Avenue IL 60025,1.0,42.072666999999996,-87.806569,Glenview,IL,60025,Dunkin'
1410 Waukegan Road IL 60025,1.0,42.080588,-87.799277,Glenview,IL,60025,Dunkin'
9721 Milwaukee Avenue IL 60025,1.0,42.058443,-87.841255,Glenview,IL,60025,Dunkin'
1750 Milwaukee Ave IL 60025,1.0,42.086464,-87.870475,Glenview,IL,60025,Dunkin'
1208 Waukegan Rd IL 60025,1.0,42.076438,-87.799181,Glenview,IL,60025,Dunkin'
7450 Barrington Rd IL 60133,1.0,42.006842,-88.145268,Hanover Park,IL,60133,Dunkin'
1511 Irving Park Rd IL 60133,0.9,42.004397,-88.141278,Schaumburg,IL,60133,Dunkin'
7450 Barrington Rd IL 60133,1.0,42.006842,-88.145268,Hanover Park,IL,60133,Dunkin'
1511 Irving Park Rd IL 60133,0.9,42.004397,-88.141278,Schaumburg,IL,60133,Dunkin'
7847 W 95th St IL 60457,1.0,41.718225,-87.815026,Hickory Hills,IL,60457,Dunkin'
8601 W 95th St IL 60457,1.0,41.718034,-87.833123,Hickory Hills,IL,60457,Dunkin'
7847 W 95th St IL 60457,1.0,41.718225,-87.815026,Hickory Hills,IL,60457,Dunkin'
8601 W 95th St IL 60457,1.0,41.718034,-87.833123,Hickory Hills,IL,60457,Dunkin'
1996 2nd Street IL 60035,1.0,42.188525,-87.803312,Highland Park,IL,60035,Dunkin'
1990 Skokie Valley Rd IL 60035,1.0,42.188584000000006,-87.825936,Highland Park,IL,60035,Dunkin'
1996 2nd Street IL 60035,1.0,42.188525,-87.803312,Highland Park,IL,60035,Dunkin'
1990 Skokie Valley Rd IL 60035,1.0,42.188584000000006,-87.825936,Highland Park,IL,60035,Dunkin'
2089 Barrington Road IL 60169,1.0,42.060094,-88.14451,Hoffman Estates,IL,60169,Dunkin'
1165 Barrington Rd IL 60194,1.0,42.044278999999996,-88.144514,Schaumburg,IL,60194,Dunkin'
2089 Barrington Road IL 60169,1.0,42.060094,-88.14451,Hoffman Estates,IL,60169,Dunkin'
1165 Barrington Rd IL 60194,1.0,42.044278999999996,-88.144514,Schaumburg,IL,60194,Dunkin'
15060 S Bell Rd IL 60491,1.0,41.615072,-87.931473,Homer Glen,IL,60491,Dunkin'
14135 S Bell Rd IL 60491,1.0,41.631313,-87.93055799999999,Homer Glen,IL,60491,Dunkin'
15060 S Bell Rd IL 60491,1.0,41.615072,-87.931473,Homer Glen,IL,60491,Dunkin'
14135 S Bell Rd IL 60491,1.0,41.631313,-87.93055799999999,Homer Glen,IL,60491,Dunkin'
17579 Halsted St IL 60430,1.0,41.569815999999996,-87.635745,Homewood,IL,60430,Dunkin'
2353 183rd St IL 60430,1.0,41.557065,-87.672926,Homewood,IL,60430,Dunkin'
17579 Halsted St IL 60430,1.0,41.569815999999996,-87.635745,Homewood,IL,60430,Dunkin'
2353 183rd St IL 60430,1.0,41.557065,-87.672926,Homewood,IL,60430,Dunkin'
9800 Illinois 47 IL 60142,1.0,42.225613,-88.422327,Huntley,IL,60142,Dunkin'
12090 Princeton Dr IL 60142,1.0,42.152684,-88.433727,Huntley,IL,60142,Dunkin'
9800 Illinois 47 IL 60142,1.0,42.225613,-88.422327,Huntley,IL,60142,Dunkin'
12090 Princeton Dr IL 60142,1.0,42.152684,-88.433727,Huntley,IL,60142,Dunkin'
1350 Houbolt Rd IL 60431,1.0,41.497128000000004,-88.167855,Joliet,IL,60431,Dunkin'
334 Collins St IL 60432,1.0,41.53131,-88.072041,Joliet,IL,60432,Dunkin'
2959 W Jefferson St IL 60435,1.0,41.522589,-88.155108,Joliet,IL,60435,Dunkin'
3011 Plainfield Rd IL 60435,1.0,41.579654,-88.16094,Joliet,IL,60435,Dunkin'
20 S Larkin Ave IL 60436,1.0,41.521597,-88.124266,Joliet,IL,60436,Dunkin'
